Accelerometer   Dummy Data      Time
Data
2.051475505	0.000152374	0.000000000
1.847795663	0.000153044	0.001000000
1.629712700	0.000152785	0.002000000
1.401392686	0.000152821	0.003000000
1.161699419	0.000153276	0.004000000
0.912826554	0.000153849	0.005000000
0.656888997	0.000152660	0.006000000
0.394925454	0.000151462	0.007000000
0.129568310	0.000154385	0.008000000
-0.135361354	0.000153884	0.009000000
-0.399023572	0.000152379	0.010000000
-0.659633424	0.000152692	0.011000000
-0.915353490	0.000149704	0.012000000
-1.164702585	0.000151360	0.013000000
-1.405340811	0.000154537	0.014000000
-1.635093262	0.000150949	0.015000000
-1.852909986	0.000149978	0.016000000
-2.056529831	0.000151119	0.017000000
-2.242990426	0.000150258	0.018000000
-2.412359269	0.000147406	0.019000000
-2.563556406	0.000148682	0.020000000
-2.696143107	0.000148479	0.021000000
-2.808251954	0.000149331	0.022000000
-2.897955531	0.000149635	0.023000000
-2.966210046	0.000150258	0.024000000
-3.012393026	0.000149766	0.025000000
-3.034370815	0.000146947	0.026000000
-3.033444605	0.000150481	0.027000000
-3.011076833	0.000149453	0.028000000
-2.964762609	0.000152186	0.029000000
-2.896549342	0.000151053	0.030000000
-2.806740770	0.000150204	0.031000000
-2.694598175	0.000151766	0.032000000
-2.563395163	0.000152493	0.033000000
-2.411856791	0.000152433	0.034000000
-2.242251708	0.000152594	0.035000000
-2.057669781	0.000153139	0.036000000
-1.855759862	0.000153336	0.037000000
-1.639525569	0.000154066	0.038000000
-1.412049267	0.000152630	0.039000000
-1.172952224	0.000152907	0.040000000
-0.926179267	0.000149576	0.041000000
-0.673414072	0.000151831	0.042000000
-0.414926627	0.000154379	0.043000000
-0.154376772	0.000154033	0.044000000
0.107605520	0.000150341	0.045000000
0.369021587	0.000152216	0.046000000
0.627235294	0.000151205	0.047000000
0.880821703	0.000152666	0.048000000
1.126930940	0.000151012	0.049000000
1.363084361	0.000149647	0.050000000
1.588119520	0.000148777	0.051000000
1.802733883	0.000149483	0.052000000
2.002592642	0.000149260	0.053000000
2.185989622	0.000149289	0.054000000
2.353288555	0.000149507	0.055000000
2.501947053	0.000149525	0.056000000
2.633011321	0.000149659	0.057000000
2.741786564	0.000150836	0.058000000
2.828524020	0.000150428	0.059000000
2.895698582	0.000150535	0.060000000
2.939384172	0.000150574	0.061000000
2.960345755	0.000147877	0.062000000
2.958047105	0.000150326	0.063000000
2.932701964	0.000153077	0.064000000
2.885960258	0.000149373	0.065000000
2.817139518	0.000149114	0.066000000
2.726363488	0.000151801	0.067000000
2.616047063	0.000153840	0.068000000
2.484525315	0.000151915	0.069000000
2.332735704	0.000153205	0.070000000
2.165519267	0.000154349	0.071000000
1.979328660	0.000154591	0.072000000
1.778022464	0.000153241	0.073000000
1.565088027	0.000153604	0.074000000
1.338159202	0.000152403	0.075000000
1.101555800	0.000154945	0.076000000
0.856331524	0.000154245	0.077000000
0.604432541	0.000153187	0.078000000
0.347943759	0.000152880	0.079000000
0.088376361	0.000151876	0.080000000
-0.170771055	0.000151876	0.081000000
-0.429618484	0.000152102	0.082000000
-0.684761075	0.000151554	0.083000000
-0.934061422	0.000150782	0.084000000
-1.177212038	0.000150100	0.085000000
-1.410309343	0.000150845	0.086000000
-1.632869610	0.000148676	0.087000000
-1.843284157	0.000147558	0.088000000
-2.039693067	0.000150166	0.089000000
-2.221455118	0.000150109	0.090000000
-2.385169208	0.000149105	0.091000000
-2.528765427	0.000151471	0.092000000
-2.654238690	0.000151933	0.093000000
-2.761169013	0.000148127	0.094000000
-2.845637819	0.000148705	0.095000000
-2.907671356	0.000149626	0.096000000
-2.948559568	0.000150678	0.097000000
-2.968977425	0.000151158	0.098000000
-2.965418830	0.000152385	0.099000000
-2.938146273	0.000150946	0.100000000
-2.890002129	0.000152898	0.101000000
-2.818968985	0.000154364	0.102000000
-2.727870470	0.000151095	0.103000000
-2.616969070	0.000152898	0.104000000
-2.485469821	0.000155928	0.105000000
-2.334992652	0.000152746	0.106000000
-2.166268781	0.000152585	0.107000000
-1.981806849	0.000152672	0.108000000
-1.783616767	0.000152216	0.109000000
-1.571484794	0.000153661	0.110000000
-1.347060860	0.000153559	0.111000000
-1.112962348	0.000155082	0.112000000
-0.869766734	0.000153035	0.113000000
-0.621823828	0.000152549	0.114000000
-0.368942388	0.000149197	0.115000000
-0.112164868	0.000152645	0.116000000
0.143101468	0.000152403	0.117000000
0.398529047	0.000149194	0.118000000
0.651260493	0.000151080	0.119000000
0.897354730	0.000151947	0.120000000
1.136335528	0.000149733	0.121000000
1.366181726	0.000148008	0.122000000
1.585948364	0.000148407	0.123000000
1.793006809	0.000149739	0.124000000
1.986247107	0.000147785	0.125000000
2.165283027	0.000149444	0.126000000
2.325828506	0.000149158	0.127000000
2.467602305	0.000148106	0.128000000
2.592250604	0.000151152	0.129000000
2.695832323	0.000151423	0.130000000
2.778099975	0.000149641	0.131000000
2.839758529	0.000151176	0.132000000
2.879195554	0.000150547	0.133000000
2.896486048	0.000150344	0.134000000
2.890516309	0.000151250	0.135000000
2.864289956	0.000151685	0.136000000
2.815962070	0.000152320	0.137000000
2.744681437	0.000153741	0.138000000
2.653965404	0.000153452	0.139000000
2.541286583	0.000151000	0.140000000
2.409374852	0.000149966	0.141000000
2.259085175	0.000153574	0.142000000
2.091681246	0.000154090	0.143000000
1.909307972	0.000153571	0.144000000
1.710506667	0.000156036	0.145000000
1.497992211	0.000155771	0.146000000
1.273350786	0.000153232	0.147000000
1.038791045	0.000152272	0.148000000
0.797691589	0.000150830	0.149000000
0.551994835	0.000151605	0.150000000
0.301648284	0.000151873	0.151000000
0.048815591	0.000147987	0.152000000
-0.205168301	0.000152624	0.153000000
-0.458458473	0.000150326	0.154000000
-0.707447583	0.000148857	0.155000000
-0.951006931	0.000148098	0.156000000
-1.186061651	0.000149230	0.157000000
-1.412810484	0.000148762	0.158000000
-1.628339808	0.000150431	0.159000000
-1.831453425	0.000149826	0.160000000
-2.022447571	0.000149802	0.161000000
-2.196364965	0.000149251	0.162000000
-2.353194356	0.000150446	0.163000000
-2.491893290	0.000148908	0.164000000
-2.611670552	0.000150806	0.165000000
-2.711667428	0.000150428	0.166000000
-2.791670179	0.000151128	0.167000000
-2.851536311	0.000149134	0.168000000
-2.888693436	0.000152287	0.169000000
-2.904682737	0.000153706	0.170000000
-2.897104318	0.000152433	0.171000000
-2.867293122	0.000153419	0.172000000
-2.817874033	0.000154927	0.173000000
-2.745355955	0.000154543	0.174000000
-2.652956246	0.000152838	0.175000000
-2.541349877	0.000152162	0.176000000
-2.409963123	0.000152186	0.177000000
-2.260817146	0.000151882	0.178000000
-2.093139480	0.000153527	0.179000000
-1.910796205	0.000155809	0.180000000
