Accelerometer   Dummy Data      Time
Data
-0.034760753	0.000150720	0.000000000
-0.035683213	0.000153807	0.001000000
-0.038015611	0.000151039	0.002000000
-0.039470547	0.000150392	0.003000000
-0.043542869	0.000148905	0.004000000
-0.047708937	0.000151530	0.005000000
-0.051721262	0.000148214	0.006000000
-0.055943577	0.000149397	0.007000000
-0.059985900	0.000148866	0.008000000
-0.066765604	0.000151143	0.009000000
-0.072079121	0.000149370	0.010000000
-0.076773916	0.000150002	0.011000000
-0.082672408	0.000149322	0.012000000
-0.086902223	0.000148166	0.013000000
-0.090903298	0.000149042	0.014000000
-0.093640678	0.000148142	0.015000000
-0.094975620	0.000151807	0.016000000
-0.096295562	0.000152073	0.017000000
-0.096168068	0.000150931	0.018000000
-0.094210653	0.000152055	0.019000000
-0.091402026	0.000154114	0.020000000
-0.088308411	0.000152236	0.021000000
-0.083369877	0.000152353	0.022000000
-0.078168855	0.000154859	0.023000000
-0.074366521	0.000154567	0.024000000
-0.067459323	0.000155705	0.025000000
-0.060327135	0.000155067	0.026000000
-0.054822376	0.000153163	0.027000000
-0.047457698	0.000153098	0.028000000
-0.040677995	0.000156480	0.029000000
-0.035255732	0.000157058	0.030000000
-0.031142162	0.000156042	0.031000000
-0.027354827	0.000154525	0.032000000
-0.024992431	0.000151244	0.033000000
-0.024718693	0.000151506	0.034000000
-0.024812438	0.000151077	0.035000000
-0.026728605	0.000150797	0.036000000
-0.029645977	0.000151363	0.037000000
-0.033864543	0.000150446	0.038000000
-0.039208059	0.000152466	0.039000000
-0.045755273	0.000149367	0.040000000
-0.053562431	0.000148834	0.041000000
-0.061272094	0.000148881	0.042000000
-0.068903010	0.000149072	0.043000000
-0.075693963	0.000148595	0.044000000
-0.083486122	0.000151924	0.045000000
-0.090269576	0.000149179	0.046000000
-0.095586843	0.000149227	0.047000000
-0.100274138	0.000149513	0.048000000
-0.102014062	0.000149367	0.049000000
-0.102711532	0.000151322	0.050000000
-0.101380340	0.000152368	0.051000000
-0.100075397	0.000149990	0.052000000
-0.097671752	0.000151962	0.053000000
-0.092673221	0.000154164	0.054000000
-0.088034673	0.000154164	0.055000000
-0.080696244	0.000151262	0.056000000
-0.074014037	0.000153464	0.057000000
-0.067088090	0.000154313	0.058000000
-0.057492259	0.000154382	0.059000000
-0.049823845	0.000155565	0.060000000
-0.043194135	0.000154638	0.061000000
-0.036279437	0.000153354	0.062000000
-0.029930965	0.000153980	0.063000000
-0.025929890	0.000154442	0.064000000
-0.022547538	0.000155401	0.065000000
-0.020132643	0.000153458	0.066000000
-0.019933902	0.000151986	0.067000000
-0.020121394	0.000151205	0.068000000
-0.023080014	0.000154132	0.069000000
-0.027114838	0.000153354	0.070000000
-0.031952126	0.000151262	0.071000000
-0.039354303	0.000151775	0.072000000
-0.046437743	0.000153473	0.073000000
-0.054027411	0.000149370	0.074000000
-0.062475791	0.000150228	0.075000000
-0.070999169	0.000150982	0.076000000
-0.079515046	0.000150407	0.077000000
-0.086785978	0.000148568	0.078000000
-0.093393189	0.000150183	0.079000000
-0.099565419	0.000150970	0.080000000
