6.722423	0.068790	-0.193090	-0.044077	0.082625	0.143804
0.224755	14.005905	-0.298689	0.370984	-0.025113	0.499237
-0.133373	0.107297	15.505331	0.002459	0.765804	0.050340
-0.079169	0.064270	0.009651	4.475195	-0.073766	-0.212330
0.047195	0.003390	-0.097551	0.040600	5.145576	0.324017
0.023096	3.150696	-3.952312	0.597108	0.662367	449.361481
